"","SOC6","OCC_TITLE","TOT_EMP","A_MEDIAN","BA_Plus","Sub_BA","is_middle_edu","dominant_requirement","Analytical","Fundamental","Managerial","Mechanical","Social","Total_Skill_Sum","Rel_Social","Rel_Analytical","Rel_Fundamental","Rel_Managerial","Rel_Mechanical","is_imputed","is_middle_wage","is_middle_wage_occ","SOC"
"658","519051","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",240,36140,1.84,98.16,TRUE,"Sub-Baccalaureate",1.83,2.7475,1.7825,2.31125,2.33571428571429,11.0069642857143,0.21,0.17,0.25,0.16,0.21,FALSE,TRUE,TRUE,"519051"
"659","519061","Inspectors, Testers, Sorters, Samplers, and Weighers",15920,37840,2.75,97.26,TRUE,"Sub-Baccalaureate",2.0325,2.875,2.03,2.06375,2.41142857142857,11.4126785714286,0.21,0.18,0.25,0.18,0.18,FALSE,TRUE,TRUE,"519061"
"660","519071","Jewelers and Precious Stone and Metal Workers",6170,42440,7.72666666666667,92.27,TRUE,"Sub-Baccalaureate",2.105,2.76583333333333,2.37416666666667,2.15583333333333,2.55857142857143,11.9594047619048,0.21,0.18,0.23,0.2,0.18,FALSE,TRUE,TRUE,"519071"
"661","519081","Dental Laboratory Technicians",1680,44150,7.16,92.85,TRUE,"Sub-Baccalaureate",2.06125,2.96875,2.3425,2.31125,2.51714285714286,12.2008928571429,0.21,0.17,0.24,0.19,0.19,FALSE,TRUE,TRUE,"519081"
"662","519082","Medical Appliance Technicians",1070,38000,27.96,72.03,TRUE,"Sub-Baccalaureate",2.44125,3.375,2.405,2.98375,3.07142857142857,14.2764285714286,0.22,0.17,0.24,0.17,0.21,FALSE,TRUE,TRUE,"519082"
"663","519083","Ophthalmic Laboratory Technicians",1490,34040,8.82,91.17,TRUE,"Sub-Baccalaureate",1.9975,2.845,2.28,2.545,2.51571428571429,12.1832142857143,0.21,0.16,0.23,0.19,0.21,FALSE,TRUE,TRUE,"519083"
"664","519111","Packaging and Filling Machine Operators and Tenders",18530,24230,0,100.01,TRUE,"Sub-Baccalaureate",1.67,2.7525,1.9075,2.48375,2.67857142857143,11.4923214285714,0.23,0.15,0.24,0.17,0.22,FALSE,FALSE,FALSE,"519111"
"665","519121","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2010,32570,0,100,TRUE,"Sub-Baccalaureate",1.90625,2.79625,2.2175,3.00125,2.59,12.51125,0.21,0.15,0.22,0.18,0.24,FALSE,TRUE,TRUE,"519121"
"666","519122","Painters, Transportation Equipment",1550,45070,0,100,TRUE,"Sub-Baccalaureate",1.8125,2.595,2.2525,2.60875,2.46428571428571,11.7330357142857,0.21,0.15,0.22,0.19,0.22,FALSE,TRUE,TRUE,"519122"
"667","519123","Painting, Coating, and Decorating Workers",940,27980,0.46,99.53,TRUE,"Sub-Baccalaureate",1.53,2.43625,1.655,1.99875,2.35857142857143,9.97857142857143,0.24,0.15,0.24,0.17,0.2,FALSE,FALSE,FALSE,"519123"
"668","519141","Semiconductor Processors",360,37980,0.32,99.68,TRUE,"Sub-Baccalaureate",2.03125,2.90875,2.03,2.72125,2.51857142857143,12.2098214285714,0.21,0.17,0.24,0.17,0.22,FALSE,TRUE,TRUE,"519141"
"669","519151","Photographic Process Workers and Processing Machine Operators",1720,29080,NA,NA,TRUE,"Sub-Baccalaureate",2,2.82,2.125,2.57,2.63285714285714,12.1478571428571,0.22,0.16,0.23,0.17,0.21,TRUE,TRUE,TRUE,"519151"
"670","519191","Adhesive Bonding Machine Operators and Tenders",330,32130,0,99.99,TRUE,"Sub-Baccalaureate",2.03,2.795,2.095,2.85875,2.48285714285714,12.2616071428571,0.2,0.17,0.23,0.17,0.23,FALSE,TRUE,TRUE,"519191"
"671","519192","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",380,29230,0,100,TRUE,"Sub-Baccalaureate",1.6725,2.58,1.7825,2.0775,2.39142857142857,10.5039285714286,0.23,0.16,0.25,0.17,0.2,FALSE,TRUE,TRUE,"519192"
"672","519193","Cooling and Freezing Equipment Operators and Tenders",150,28560,0,100,TRUE,"Sub-Baccalaureate",2.14125,3.12375,2.4675,3.12375,2.77,13.62625,0.2,0.16,0.23,0.18,0.23,FALSE,TRUE,TRUE,"519193"
"673","519194","Etchers and Engravers",310,37700,0.92,99.08,TRUE,"Sub-Baccalaureate",1.89125,2.8125,2.155,2.42125,2.39285714285714,11.6728571428571,0.2,0.16,0.24,0.18,0.21,FALSE,TRUE,TRUE,"519194"
"674","519195","Molders, Shapers, and Casters, Except Metal and Plastic",1230,33770,7.9025,92.1,TRUE,"Sub-Baccalaureate",1.96125,2.7703125,2.16375,2.3253125,2.43678571428571,11.6574107142857,0.21,0.17,0.24,0.19,0.2,FALSE,TRUE,TRUE,"519195"
"675","519196","Paper Goods Machine Setters, Operators, and Tenders",4170,30080,0,100,TRUE,"Sub-Baccalaureate",1.955,2.64125,2,2.65625,2.53428571428571,11.7867857142857,0.22,0.17,0.22,0.17,0.23,FALSE,TRUE,TRUE,"519196"
"676","519197","Tire Builders",110,22800,0,100,TRUE,"Sub-Baccalaureate",1.64125,2.57625,1.97,2.03125,2.23428571428571,10.4530357142857,0.21,0.16,0.25,0.19,0.19,FALSE,FALSE,FALSE,"519197"
"677","519198","Helpers--Production Workers",12630,23800,0,100,TRUE,"Sub-Baccalaureate",1.6875,2.39125,1.875,2.16875,2.28571428571429,10.4082142857143,0.22,0.16,0.23,0.18,0.21,FALSE,FALSE,FALSE,"519198"
"678","531021","First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",9980,52570,22.64,77.365,TRUE,"Sub-Baccalaureate",2.18,3.366875,2.88875,1.64125,3.21428571428571,13.2911607142857,0.24,0.16,0.25,0.22,0.12,FALSE,TRUE,TRUE,"531021"
"679","531031","First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators",13000,66000,5.94,94.06,TRUE,"Sub-Baccalaureate",2.37625,3.5625,3.185,1.9075,3.42857142857143,14.4598214285714,0.24,0.16,0.25,0.22,0.13,FALSE,TRUE,TRUE,"531031"
"680","532011","Airline Pilots, Copilots, and Flight Engineers",6890,112160,72.93,27.09,FALSE,"Bachelor's or Higher",2.78375,3.70375,2.6875,2.59375,3.23285714285714,15.0016071428571,0.22,0.19,0.25,0.18,0.17,FALSE,FALSE,FALSE,"532011"
"681","532012","Commercial Pilots",1340,88740,32.36,67.64,TRUE,"Sub-Baccalaureate",2.48375,3.5775,2.3125,2.41875,3.05571428571429,13.8482142857143,0.22,0.18,0.26,0.17,0.17,FALSE,FALSE,FALSE,"532012"
"682","532021","Air Traffic Controllers",970,151620,21.94,78.05,TRUE,"Sub-Baccalaureate",2.65625,3.82625,2.47,1.89,3.28571428571429,14.1282142857143,0.23,0.19,0.27,0.17,0.13,FALSE,FALSE,FALSE,"532021"
"683","532022","Airfield Operations Specialists",470,44280,44.41,55.58,TRUE,"Sub-Baccalaureate",2.32625,3.46875,2.3425,1.6875,3.17714285714286,13.0021428571429,0.24,0.18,0.27,0.18,0.13,FALSE,TRUE,TRUE,"532022"
"684","532031","Flight Attendants",13380,41030,0,100,TRUE,"Sub-Baccalaureate",1.89125,3.15625,2.19,1.5475,3.30285714285714,12.0878571428571,0.27,0.16,0.26,0.18,0.13,FALSE,TRUE,TRUE,"532031"
"685","533011","Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2110,25500,0,100,TRUE,"Sub-Baccalaureate",1.84375,3.0325,2.03,1.98625,3.01714285714286,11.9096428571429,0.25,0.15,0.25,0.17,0.17,FALSE,FALSE,FALSE,"533011"
"686","533022","Bus Drivers, School or Special Client",45110,38050,6.59,93.41,TRUE,"Sub-Baccalaureate",1.60875,2.76375,1.7225,2.39,2.69428571428571,11.1792857142857,0.24,0.14,0.25,0.15,0.21,FALSE,TRUE,TRUE,"533022"
"687","533031","Driver/Sales Workers",18910,22760,0,100,TRUE,"Sub-Baccalaureate",1.76625,3.0175,2.31,1.6875,2.89285714285714,11.6741071428571,0.25,0.15,0.26,0.2,0.14,FALSE,FALSE,FALSE,"533031"
"688","533032","Heavy and Tractor-Trailer Truck Drivers",57360,47620,5.48,94.53,TRUE,"Sub-Baccalaureate",1.8275,2.845,2.31,2.86,2.60714285714286,12.4496428571429,0.21,0.15,0.23,0.19,0.23,FALSE,TRUE,TRUE,"533032"
"689","533033","Light Truck or Delivery Services Drivers",49810,32500,0,100,TRUE,"Sub-Baccalaureate",1.79625,2.735,2.1275,2.2675,2.44857142857143,11.3748214285714,0.22,0.16,0.24,0.19,0.2,FALSE,TRUE,TRUE,"533033"
"690","533041","Taxi Drivers and Chauffeurs",16360,28860,1.53,98.47,TRUE,"Sub-Baccalaureate",1.73375,2.84375,2.25,1.89,2.73285714285714,11.4503571428571,0.24,0.15,0.25,0.2,0.17,FALSE,TRUE,TRUE,"533041"
"691","533099","Motor Vehicle Operators, All Other",3010,41560,NA,NA,TRUE,"Sub-Baccalaureate",1.73375,2.84375,2.25,1.89,2.73285714285714,NA,0.24,0.15,0.25,0.2,0.17,TRUE,TRUE,TRUE,"533099"
"692","534031","Railroad Conductors and Yardmasters",3260,58550,0,100,TRUE,"Sub-Baccalaureate",2.22,3.28,2.5325,2,3.09142857142857,13.1239285714286,0.24,0.17,0.25,0.19,0.15,FALSE,TRUE,TRUE,"534031"
"693","534041","Subway and Streetcar Operators",4050,73170,1.83,98.18,TRUE,"Sub-Baccalaureate",1.73375,3.17,2.375,2.5925,2.91,12.78125,0.23,0.14,0.25,0.19,0.2,FALSE,TRUE,TRUE,"534041"
"694","534099","Rail Transportation Workers, All Other",80,53010,NA,NA,TRUE,"Sub-Baccalaureate",1.73375,3.17,2.375,2.5925,2.91,NA,0.23,0.14,0.25,0.19,0.2,TRUE,TRUE,TRUE,"534099"
"695","535011","Sailors and Marine Oilers",1900,43820,0,100,TRUE,"Sub-Baccalaureate",1.97,2.90625,2.5025,2.99875,2.89142857142857,13.2689285714286,0.22,0.15,0.22,0.19,0.23,FALSE,TRUE,TRUE,"535011"
"696","535021","Captains, Mates, and Pilots of Water Vessels",2040,68240,11.5566666666667,88.4533333333333,TRUE,"Sub-Baccalaureate",2.32291666666667,3.4175,2.75,2.7,3.17904761904762,14.3694642857143,0.22,0.16,0.24,0.19,0.19,FALSE,TRUE,TRUE,"535021"
"697","535031","Ship Engineers",610,82130,10.02,89.97,TRUE,"Sub-Baccalaureate",2.32875,3.3125,2.565,3.23375,2.82285714285714,14.2628571428571,0.2,0.16,0.23,0.18,0.23,FALSE,TRUE,TRUE,"535031"
"698","536011","Bridge and Lock Tenders",250,45730,0,100,TRUE,"Sub-Baccalaureate",1.625,2.86,1.875,2.4075,2.91142857142857,11.6789285714286,0.25,0.14,0.24,0.16,0.21,FALSE,TRUE,TRUE,"536011"
"699","536021","Parking Lot Attendants",15330,21290,0.96,99.04,TRUE,"Sub-Baccalaureate",1.6725,2.75,1.9675,1.63875,2.69857142857143,10.7273214285714,0.25,0.16,0.26,0.18,0.15,FALSE,FALSE,FALSE,"536021"
"700","536031","Automotive and Watercraft Service Attendants",9480,19570,0,100,TRUE,"Sub-Baccalaureate",1.78,2.81375,1.97,2.57875,2.71428571428571,11.8567857142857,0.23,0.15,0.24,0.17,0.22,FALSE,FALSE,FALSE,"536031"
"701","536041","Traffic Technicians",1330,65830,74.95,25.06,FALSE,"Bachelor's or Higher",2.6875,3.14,2.31,2,2.89142857142857,13.0289285714286,0.22,0.21,0.24,0.18,0.15,FALSE,TRUE,FALSE,"536041"
"702","536051","Transportation Inspectors",3890,72670,18.3766666666667,81.6166666666667,TRUE,"Sub-Baccalaureate",2.14041666666667,3.15,2.1575,2.44208333333333,2.75619047619048,12.6461904761905,0.22,0.17,0.25,0.17,0.19,FALSE,TRUE,TRUE,"536051"
"703","536061","Transportation Attendants, Except Flight Attendants",1800,22580,0,100.01,TRUE,"Sub-Baccalaureate",1.72,2.8425,1.845,1.64125,3.18,11.22875,0.28,0.15,0.25,0.16,0.15,FALSE,FALSE,FALSE,"536061"
"704","536099","Transportation Workers, All Other",3930,42500,NA,NA,TRUE,"Sub-Baccalaureate",1.72,2.8425,1.845,1.64125,3.18,NA,0.28,0.15,0.25,0.16,0.15,TRUE,TRUE,TRUE,"536099"
"705","537011","Conveyor Operators and Tenders",680,36990,0.99,99.01,TRUE,"Sub-Baccalaureate",2.24875,2.81,2.1225,2.70125,2.73428571428571,12.6167857142857,0.22,0.18,0.22,0.17,0.21,FALSE,TRUE,TRUE,"537011"
"706","537021","Crane and Tower Operators",1140,80340,0,100,TRUE,"Sub-Baccalaureate",1.8275,2.89,2.125,2.81375,2.44428571428571,12.1005357142857,0.2,0.15,0.24,0.18,0.23,FALSE,TRUE,TRUE,"537021"
"707","537031","Dredge Operators",150,50360,0,100,TRUE,"Sub-Baccalaureate",1.8425,2.6575,2.25,2.6725,2.51857142857143,11.9410714285714,0.21,0.15,0.22,0.19,0.22,FALSE,TRUE,TRUE,"537031"
"708","537032","Excavating and Loading Machine and Dragline Operators",1730,59180,0,100,TRUE,"Sub-Baccalaureate",1.95375,2.86,2.3775,2.99875,2.78571428571429,12.9757142857143,0.21,0.15,0.22,0.18,0.23,FALSE,TRUE,TRUE,"537032"
"709","537051","Industrial Truck and Tractor Operators",17700,33970,0,100.01,TRUE,"Sub-Baccalaureate",1.7975,2.57875,2.0925,2.5175,2.35857142857143,11.3448214285714,0.21,0.16,0.23,0.18,0.22,FALSE,TRUE,TRUE,"537051"
"710","537061","Cleaners of Vehicles and Equipment",17060,22600,0,99.99,TRUE,"Sub-Baccalaureate",1.34375,2.0775,1.78,2.43625,2.12571428571429,9.76321428571429,0.22,0.14,0.21,0.18,0.25,FALSE,FALSE,FALSE,"537061"
"711","537062","Laborers and Freight, Stock, and Material Movers, Hand",140300,24420,0,100.01,TRUE,"Sub-Baccalaureate",1.59625,2.51625,1.94,2.20375,2.32142857142857,10.5776785714286,0.22,0.15,0.24,0.18,0.21,FALSE,FALSE,FALSE,"537062"
"712","537063","Machine Feeders and Offbearers",3460,21140,0.77,99.24,TRUE,"Sub-Baccalaureate",1.6425,2.58,2.1275,2.09375,2.46285714285714,10.9066071428571,0.23,0.15,0.24,0.2,0.19,FALSE,FALSE,FALSE,"537063"
"713","537064","Packers and Packagers, Hand",43730,20110,0,100,TRUE,"Sub-Baccalaureate",1.53,2.4725,1.7825,1.51375,2.32428571428571,9.62303571428571,0.24,0.16,0.26,0.19,0.16,FALSE,FALSE,FALSE,"537064"
"714","537071","Gas Compressor and Gas Pumping Station Operators",70,52420,0,100,TRUE,"Sub-Baccalaureate",2.015,3.00125,2.1275,3.0325,2.55285714285714,12.7291071428571,0.2,0.16,0.24,0.17,0.24,FALSE,TRUE,TRUE,"537071"
"715","537072","Pump Operators, Except Wellhead Pumpers",320,42290,0,100.01,TRUE,"Sub-Baccalaureate",2.11125,3.03125,2.3775,2.7675,2.66142857142857,12.9489285714286,0.21,0.16,0.23,0.18,0.21,FALSE,TRUE,TRUE,"537072"
"716","537081","Refuse and Recyclable Material Collectors",10540,53720,2.22,97.79,TRUE,"Sub-Baccalaureate",1.57875,2.67375,1.9075,2.48375,2.60857142857143,11.2523214285714,0.23,0.14,0.24,0.17,0.22,FALSE,TRUE,TRUE,"537081"
"717","537199","Material Moving Workers, All Other",1760,41570,NA,NA,TRUE,"Sub-Baccalaureate",1.57875,2.67375,1.9075,2.48375,2.60857142857143,NA,0.23,0.14,0.24,0.17,0.22,TRUE,TRUE,TRUE,"537199"
